index,pts,dts,duration,bytes,sha256
24,800000000,800000000,33333333,942,987fa5624c6bbc5fb1b91765a1ed2ccfd4ff8e80dc75d009ec3389e5fdd75907
25,833333333,833333333,33333333,900,796ae7741b4826f6c0064a48b3b195dcbe9ca872f4d47be3447de9b6856b80ca
26,866666666,866666666,33333333,791,639444771fd9bd3145536a24671f2aad4728750c5a8dbab72273cc52b7391269
27,900000000,900000000,33333333,937,48752532431295e463f2c8d49c016aef77f871363e8c93a3534ce1d93c82f4a1
28,933333333,933333333,33333333,895,f227d33d1ea4ce3d746ed4166d60c549801db10965d78e25c16d58ae1fe12ba5
29,966666666,966666666,33333333,935,314f66c0816ea5e0fcd4409f40484d879e2aa4924987d40b028b4f727dddf17d
30,1000000000,1000000000,33333333,952,de5f72efc39847592e6f7f40fa04d4673d21aa3449a56b7b25618cf67ec7b0cc
31,1033333333,1033333333,33333333,970,94380e201f3a758aa2b6ea4f6f9325dc78000382c8cfad71209a2a3983622236
32,1066666666,1066666666,33333333,877,2975ba1ed6b54518291511480a6a207fb2d85554eacfd51f9d1b012354a207ff
33,1100000000,1100000000,33333333,791,90ca9d21735a849e446c084ba8bf6659128e4936b7c79b11f0a96b03614375ad
34,1133333333,1133333333,33333333,763,6229b5836f9badbf95a59ad673a14c9844114346550ee103e75abf5ca7f219d3
35,1166666666,1166666666,33333333,767,2735586f8ec76dd317c23e43cce13a5566e89dd816572caad57721c7a313e428
36,1200000000,1200000000,33333333,858,a804643137dfceac9e355ad292f73de770a07b6f4c9fe0a519c1ae0793d69c2c
37,1233333333,1233333333,33333333,844,58117f736dc476831c21903fca5098a958818a6d290df7bf9f6e90a56eb9019d
38,1266666666,1266666666,33333333,960,c4a098e8c9ae89ba60eca3e0888254d8286fcf1e4915600eca7ad61b4ca8ad9f
39,1300000000,1300000000,33333333,1010,94ee83302d0f1f9cc669be726dbf1e7651a7e3c1ea7735b3e76a89107de2fbf5
40,1333333333,1333333333,33333333,1008,554bf6a1f82f1c81fd53fa9a291655465f56b3e7de86a655c127a7157483df9a
41,1366666666,1366666666,33333333,1041,cda5bb02139a6be42ac97570c1d5fe3f365b8d75f9896116e712b079791ac2fd
42,1400000000,1400000000,33333333,984,e047dabf35d7204833f1216923189de6d40b799aa9088a754383544b81c827ee
43,1433333333,1433333333,33333333,950,c50a4a28b62feeca87577cc16ce1f026a11867613eebafaf3b3baf78696f893e
44,1466666666,1466666666,33333333,933,bb625a36becd88a96770f17624fb4cf44d172272e3a9429c92e2a90939251422
45,1500000000,1500000000,33333333,869,27f560c0e311b56baad27da9ed55110342e02bd38e302642a6beed3665aa0475
46,1533333333,1533333333,33333333,770,85572a7c8e6433b2eaf5f53d19b2bbd698b9971310578860ecdd4fecdfd9dbf6
47,1566666666,1566666666,33333333,869,b8e229debfb0bda4429de099b66c9d90392d0a4746b81eedfa41e26645588b95
48,1600000000,1600000000,33333333,949,473971f708de6b61cf48fbe5965efa06bcd369ea20804b0ba6c0652756143687
49,1633333333,1633333333,33333333,951,f24e808e94c98e5b609cccefc55c01b608054445a5ca5eac9bd125697bcf1aeb
50,1666666666,1666666666,33333333,994,a694d900c1f2ba1564159bd54ac13033216aa485556db406bebf1dea424fbafe
51,1700000000,1700000000,33333333,878,e028c0951889f54a44d74eeaf16f447e83bffa64397319b817ef8aa837c6c37c
52,1733333333,1733333333,33333333,830,298d0b9414e0579b05732e962529f909e25aea50270e0cbd5b34a394fbeb976f
53,1766666666,1766666666,33333333,837,000230dd0aff6e081bd85fee726864b8f3252e31c98c4dd418208db513ad96df
54,1800000000,1800000000,33333333,883,fb849f6f893deead9c1476db8a2ba2d99fa818f60e9f1e4193fa83311bb03912
55,1833333333,1833333333,33333333,897,b58e35ece3ac58303f0af1cc67b36b9e0e0e0ab5e7b4bfbda4af9d23b7b2374c
56,1866666666,1866666666,33333333,922,e2cc35bd8a39325034f3addb257ea8e1579651b97aa38480f1c03560a737ce04
57,1900000000,1900000000,33333333,931,4220241f353ee47a6e54caa98a48b0c89152b7b33d6127d728f1560b25710a83
58,1933333333,1933333333,33333333,959,739b93cc988305f92d086658201ef179b8b1eda01e9bb768db7da1b0908eb931
59,1966666666,1966666666,33333333,1094,d6da94a28e2c36f4201d963ec603c3722346868318cda8c9841e6d664f16439c
60,2000000000,2000000000,33333333,1036,fdafe14aa0ce5e91cfc7745dfcc94328d4429231c412aff1d9f6fed3214dd236
61,2033333333,2033333333,33333333,955,8072cf0e9e1c781c0f06b30a60d241114e3fca197b9369d850e229a9b1db33e5
62,2066666666,2066666666,33333333,949,0e6acd174c12a5db42145ce3fab00bb540c7ae332d7f70239a071ddd77036805
63,2100000000,2100000000,33333333,919,395b413be9734dae6c5d04420a81b047efe6632d0087aabb1f427715fab38d09
64,2133333333,2133333333,33333333,871,112eb32c688e97e38fd27d286e18907c93eb2c40b3e13c830c0ee2305ac6a6ac
65,2166666666,2166666666,33333333,787,775d0221d0aeb87ac3bb46e90b2a47e7359799eade832930c8ef609d1e6ecad7
66,2200000000,2200000000,33333333,756,dc54c81a4a3e71e1b455dbf10a10f834b252d60fb2b4862014aa1f768ef8feaa
67,2233333333,2233333333,33333333,704,22a77ee7b7e466dc2fc57cb3ffd517e2243ce40151ac5d0c489c2c056f0d39f3
68,2266666666,2266666666,33333333,701,c075bea19f0d214b764210b4cd9472f24c45d12326e5b25832e78c13b7f8b147
69,2300000000,2300000000,33333333,675,f8b86ce930ce469ed02c112fd32128e1698c9d6b90c6b2f593804d9a67ec35d3
70,2333333333,2333333333,33333333,768,ddc0d5d8d5755d854ad97a1461b22a696c964c88584b6de78b229a7e3bb6a315
71,2366666666,2366666666,33333333,809,4796ec458262b2bfb7961a4274cb7f096dd34e8f0bd66f520ca00a36aef0fe68
72,2400000000,2400000000,33333333,847,24748fab314d7430714aa4e81edcc79d53ee98defa1127725f6d350b348d6a24
73,2433333333,2433333333,33333333,914,4ef189c3e4f35ce6407990064996e5aff2475f1824a1b5ef8801e2b6f1184475
74,2466666666,2466666666,33333333,853,ce431a0a9b61c08fddf5e3ac47abd342128ea3b9326260f395ee7566b1a71191
75,2500000000,2500000000,33333333,956,ff5d7f569b84577ab4b9ed26138effa940e4922096c5e1e558d78bb9a3d74fd1
76,2533333333,2533333333,33333333,967,017c895606c4c5c79e37e212ca436a1d7f6fdca0a0376331ef7dfd4036f9b9d5
77,2566666666,2566666666,33333333,997,42e0477d6101313537bee0fbaaf086931b423c3bc4383442182c4586aad590de
78,2600000000,2600000000,33333333,998,29aa659d9794d54b64e3d1a5a56976ff0fdcae6b57a9c79c82562ae14301ea2e
79,2633333333,2633333333,33333333,1026,0b101f0023215324a4fbd5e1dd815be55175e57bee063bcf00be4041c619f5eb
80,2666666666,2666666666,33333333,900,9557bd626e2832d91e278d5b932fe1c52f7819a0654c3f4b22f8da22e17150f1
81,2700000000,2700000000,33333333,977,9f8152cddc21a6340b6f20491797de91a2326e23c699ff6019173dca7e4e4f06
82,2733333333,2733333333,33333333,1014,193699aa3315c96a85acb5e13dbcc27c5e65020744cc866cfbf5d21b0a87d96c
83,2766666666,2766666666,33333333,936,b3bf3f2c7466a930ec2c2a1e08b6e78a747b28fe7465261e6cb9edd982064ad6
84,2800000000,2800000000,33333333,988,3f2bd026c6fbfee00881e16572bb9e3fff7e2d9f77e11d3399eec77391fe5375
85,2833333333,2833333333,33333333,982,072707213c1aee78e3eac811b7a4d5bd554153419e3e24ec5983ab70abc899e2
86,2866666666,2866666666,33333333,1003,02ea1bc28584d4508b46edb8e2af397cbbb58e21b0dc78a22cc54ff1c410d1a4
87,2900000000,2900000000,33333333,878,4269b14746b30014ce7a70ac2fc3e199f1014b3dafad9ee7d6d3d88d547f1913
88,2933333333,2933333333,33333333,924,7265fbd7c59dfae46dfed68b30f8984506dbf1880348c65a5b9b6f1944f4d620
89,2966666666,2966666666,33333333,872,b8a4ca911a196d1a9dba2f895fcd2fc1cbbb71816e28c5933a7e5dbfe665469f
90,3000000000,3000000000,33333333,913,5f48516f4462e691aedf92034e5cfd9b5717c3c4648a489e11b1606dcb020ceb
91,3033333333,3033333333,33333333,978,f863d6e9907819079915b419e07bf69afd66772bbe9222cc6bf45a93292bb6c9
92,3066666666,3066666666,33333333,989,edf23553c12dddbbf95a43a38748ba5f5c5c6b3d2a9041ee3b7940a26413ffaa
93,3100000000,3100000000,33333333,942,d33a68d1b2ff28be1a1a75447ad7fa3183536abad81f07448a9b965f40589155
94,3133333333,3133333333,33333333,823,fc267dd6b4344ce826e81ec4a17de1d50fa5f8624d1c89a3d083c0e7e9d2a5dc
95,3166666666,3166666666,33333333,989,099ccb2ff89f6471c55c1f7234b7e695ffc6ca040a04a6f97c2c3d830928867a
96,3200000000,3200000000,33333333,1011,de94e2113233badfe18c0e10be354fc1d0ec261658d380e49e791f4797c4a318
97,3233333333,3233333333,33333333,998,95c935a1062b74c250746385a900ffd190f0e4d56f84ecf04f117efb659d9f73
98,3266666666,3266666666,33333333,951,81714434ee81f33b07afbc1b70bd65df6e62115acfe30cb043d4d7f887f66cf8
99,3300000000,3300000000,33333333,1046,a50d6d87732556f3030deda7dee3d707f924f8f56f2b574ba1c92232e846a8ed
100,3333333333,3333333333,33333333,931,75c7d9be541357bad87bd1d6ca625e357c77f2f4baf89f2e5437e8eef4240815
101,3366666666,3366666666,33333333,926,d48a3dce2cf65ffedd029577a2c819719e121a781c0c4bcf89bfb6589050547f
102,3400000000,3400000000,33333333,858,b826413e2105945d2805aa0c2d9f82135fbfbced09a8be5711721469a0167b0f
103,3433333333,3433333333,33333333,874,86f63d3e2e87c9cb6da7e8cea6943d0125384ab78bfa7d8a42201151b63ef094
104,3466666666,3466666666,33333333,791,4ccddedc97174002df807b4483ed2f740e72ba1d4a09d4a406f9ebd6866234db
105,3500000000,3500000000,33333333,795,4f2617891d38e1d287e00024b907276bc8eabdfdbdcdb9e53b16cd6b358e5f1f
106,3533333333,3533333333,33333333,796,1dad1bb59811e43d3696c6d2661d5739060ae46570ad531d7fb0975d810ec646
107,3566666666,3566666666,33333333,776,a92541de17698708b371002a6047806e4d0c1b36ee430d04143a4755936a6c5f
108,3600000000,3600000000,33333333,868,4607e534583ce6d94482aa175ac8f02c253246db973afe4baf8ee3710a88483a
109,3633333333,3633333333,33333333,756,c7b9c9f74a432c610c892579f041ad1124e8b2f7f35460c344930432a56e9fb5
110,3666666666,3666666666,33333333,932,0935ce847e7776a53bf3c01e40dfcf5c45a25c78aa7b147e0739d45ff217db7d
111,3700000000,3700000000,33333333,918,ec0fca5e43e8ebceb69f9ed61b7486a9dfc1a4f9a790eabade385b5af590e870
112,3733333333,3733333333,33333333,972,977fc2767bcb5ac4c37c948e54d5b72e95681cc923c338cc2c9636d020d644da
113,3766666666,3766666666,33333333,989,00cc4e22b6c5b537e82d25d6d2d0a72f638d0fea6cca9cd29b08fe5f1a426225
114,3800000000,3800000000,33333333,992,996e23857f1d622d093b726df580846b28edbe727b2f5fa32f65d3bbd8ff69d0
115,3833333333,3833333333,33333333,1017,19016aae338e7ad648bf77f80c54a5d0c0c25f391c85f787786c47973e814cdd
116,3866666666,3866666666,33333333,963,3d7688d07cf9348349c0f626d9af337e7aa6278fed7e0b4f0af37033b7096eab
117,3900000000,3900000000,33333333,985,4e2e5cb249585eec4110c25af2f633779d5c50535222d73d936892c115b0c24d
118,3933333333,3933333333,33333333,891,67d0fa08003fb29c07617aa35b9c0ed3f17aab5b5c4892154b354a8eea3cce0c
119,3966666666,3966666666,33333333,1013,27567b4b5c44f921c9f3f1f79c1714ac1ee83d2882522e7e4c539a5b83e3565a
120,4000000000,4000000000,33333333,979,0060fa4c8db01a5968eeb633680910212eea525d88a93bc6e26903893b2bf0cf
121,4033333333,4033333333,33333333,1006,4dcbe031ef06b50134989736977c39d95eca2b79882032c9fb41960f7e0cbbdf
