index,pts,dts,duration,bytes,sha256
38,1266666666,1266666666,33333334,959,4b6a94b909da4699b0bb688033c3cd3473daaef3552ee9eecfec320f40dc693a
39,1300000000,1300000000,33333333,1009,27037929141d6a4f968465b8497e864335f99d52daad9b220fc1d3668fe57038
40,1333333333,1333333333,33333333,1007,4a24b22fe7a5100a2481a2ad2bb9d957ce82eb3dd73fccdb2eff696b114c5c9a
41,1366666666,1366666666,33333334,1040,b0454d74588d03357891536c78bd60ffbb4539e22503f1981d989e6c51144b84
42,1400000000,1400000000,33333333,983,54be292ccd677a0d170f584114dbc2a6cfa6eb74083915cb914a340bd1bc61c0
43,1433333333,1433333333,33333333,949,312caaba1908bf25d8f22786a4d3c86fa3a6e40336d7d28e93af94398084e6a6
44,1466666666,1466666666,33333334,932,4c9b4eb2355aa2346b689dc0d6baa7561356011e9750d87efd337e979233ebc9
45,1500000000,1500000000,33333333,868,697a9345b122d61a0c05ca1b72a0af0209d9d93c18fd574bcc43282836f56905
46,1533333333,1533333333,33333333,769,df502e28ad6f14358920bfcc237f0cc4a23c58128cc4543ed30ee47edc40a3ff
47,1566666666,1566666666,33333334,868,bfca29e64494f7fd2a987811bab2de84aa2534040768aba231c558cb77dadcae
48,1600000000,1600000000,33333333,948,c367e2a317cb517d4b01373b2de101c7f0e3687f286e12c6d2f028cd21eb1ca7
49,1633333333,1633333333,33333333,950,556088ccb4b8e8ec29097b2d1bc11b19cf37ce36658792010b76372f3e7a6f20
50,1666666666,1666666666,33333334,993,a1ce38c7893ac833ed1150845e0d3a16268ebccac5d51523caaa78fa52f60d85
51,1700000000,1700000000,33333333,877,3e94299fe14bec87e83ea06da4dd89009c6b6245b185d75de2e1ef2ec1229b35
52,1733333333,1733333333,33333333,829,4cbb883b1eacb3afcba09c92e71171e3c6107881bb47097a006d7679be79e908
53,1766666666,1766666666,33333334,836,d99b49ced2442cb200b86b624c6ff1d3003b90c7d7da93096f83383feec3f4bf
54,1800000000,1800000000,33333333,882,e915070b25b16d82417f08d977145c615b6b44fe490cb71a22393b56e2766403
55,1833333333,1833333333,33333333,896,a6590318f1da9f4300ef1dacca1ff04c91d8012fd50f94d9830bae12d22f94ec
56,1866666666,1866666666,33333334,921,67e99d41c51b35a28733bbbb45419d01813ec128d1db5a0232b7a8d98d02f355
57,1900000000,1900000000,33333333,930,427f7a777082fc8425eaf5f2cb9f9987b3291de0bca3b4fdd1fbdefcb1e99b3f
58,1933333333,1933333333,33333333,958,bbe51fc773e8a5af145899b5f6fa04e39429ed1698eb7930a9971dccfb3f9dac
59,1966666666,1966666666,33333334,1093,50d4be5042ac85207e804d28a4d022db3e403a2fb35babed5956b3ebb1a13f0b
60,2000000000,2000000000,33333333,1035,b833fe3c01e7ec658a6e4290f72d35b0cb0a60a53dec16bf89256f3fa08175c7
61,2033333333,2033333333,33333333,954,954c7360d208aebc87f7d72d03f32dcff6e0f8a87ec8cda388722d503bdb25e8
62,2066666666,2066666666,33333334,948,ef4b0efe12b1a550223b650c23febf102484a2e08c823e7514bbb5aa0b0ca80b
63,2100000000,2100000000,33333333,918,7ad2b2524cf6cb1719c70f905700a08532e55abe1b40cae17f5c59691d3b6d41
64,2133333333,2133333333,33333333,870,8e5704037b84fac9e0f192c52fe3447aebd021536f8ceac67fd6be210f4d125c
65,2166666666,2166666666,33333334,786,cdb0ea86a085d4437a63eccd585a42aa48c349787cc9950e581fec9cfc216a14
66,2200000000,2200000000,33333333,755,0db63164343c798b513332b01b913a1a06a7801c85fd8213345f8e4872af589e
67,2233333333,2233333333,33333333,703,da604eb9c3b7f9dbf88523d0c690365456896d7246038e5bac3373ee40d0c2ca
68,2266666666,2266666666,33333334,700,dc836b05ea83038fb87c96ccba4bb32b086f1f11c36bb96fd2e5558bf2e084b7
69,2300000000,2300000000,33333333,674,13285831cff3d06148d843162c8c8187b229b743f9a7a446c93712db5f4e07e3
70,2333333333,2333333333,33333333,767,3d89a5d4a3b14484e6f87fe1843463fe9c9f93ff820fe059d44826f80218e3e7
71,2366666666,2366666666,33333334,808,7aae3decc0d522c98c63df8b28e6898de15a9560d9cb3fc6b902eff8ef5b6b04
72,2400000000,2400000000,33333333,846,72e621e4b3cda1b292862a0a396079458920e1d3533e5208e4364cebcaf383cb
73,2433333333,2433333333,33333333,913,8f09d7e29ddefbde4ff5316699932d389894d296f3c61db10097a9308fcf54ed
74,2466666666,2466666666,33333334,852,a0fa7caac74add40643e89b67ec7f6cc2f2566897bd9044e45c6454994e9485f
75,2500000000,2500000000,33333333,955,8a4ab249278b332842313a5638a595cfcafc1da973d1dd4728073666fa5dc661
76,2533333333,2533333333,33333333,966,c07865718d1b6e818c71b75bb0338337ca573915570d2621f5a17fab5e38a0b4
77,2566666666,2566666666,33333334,996,3997cdcb09e6f8386c49f82833cbc91775464870777988a07831e6a4ee7e40c6
78,2600000000,2600000000,33333333,997,41ab66191834995d25db7ad2a39ed38c3892d21ecba3446fc681cd01f58f9252
79,2633333333,2633333333,33333333,1025,94704c03eb060215a4742b6a8928187762aeafc7f83d71392b6bb1e9410a23ed
80,2666666666,2666666666,33333334,899,196b6cac53af5dbde447ecf2f3b3898b4d84e1e8ba2622c5385c89254e146d45
81,2700000000,2700000000,33333333,976,f12201fb96b1ecb01ab3c8f5a14f4c20cf22e9d29e46776eef7ca6c99043794d
82,2733333333,2733333333,33333333,1013,fd3280984b6eeb07dd6daacef6783d522574a903fa18aebee3a37637a311cf80
83,2766666666,2766666666,33333334,935,efcf6c1890ebbf8c1dbc24e3d535eec79ea9d78f50c107a5425cd1456f46e92d
84,2800000000,2800000000,33333333,987,133e170273cfa4cd5d7398b1ac501bef5a4a0d869f524e6826a7e89a1d186dbf
85,2833333333,2833333333,33333333,981,5ed7b875ea3ce19d17f5d0188632b5df7a1a6607c19fdb33daf18b96fa2eb03c
86,2866666666,2866666666,33333334,1002,e3328ad290cb6945af593ec579a3e523b20878830c33fe508e55d4927932c2da
87,2900000000,2900000000,33333333,877,9d745fdff21b24619b34d3aacaa5c0bf1ff30060318447403db130be071d2193
88,2933333333,2933333333,33333333,923,f4a21e0957f559f9a0f316df27a23c5ce27260142dd92b805cffdcc3bc35116d
89,2966666666,2966666666,33333334,871,40e7e7464ef0fb9cbee73ab2bbd60ceffd9d9aa9cc447306e59bce250ba601a5
90,3000000000,3000000000,33333333,912,27e56580a350b8110d2da0e209aadce34cebae7d258b934dcb0b3602c130f590
91,3033333333,3033333333,33333333,977,0d9c0e455d420b77e1a5f724907d2b7be77b9a18ee1a72781000633c33417339
92,3066666666,3066666666,33333334,988,28d2c796e0ba726b4973603ea6a481da5d93477d1fc2d349dee1d2473fd24c20
93,3100000000,3100000000,33333333,941,77d0dce8945a2cc180241bde992bc36abd2098bf4dbd34043961e90814ded904
94,3133333333,3133333333,33333333,822,6e287d42f966fa50329b362b56d9e5f4c36b44dc808c5a3d2775e46efd5c53d9
95,3166666666,3166666666,33333334,988,5673fbf1b328bca82ae33b5b7c2857da28d0ac9df64f35823b93178ac6fd46fd
96,3200000000,3200000000,33333333,1010,796091c840993d5bffad04ce113f5f3e319911982ba46a11593ae7a6d9a12319
97,3233333333,3233333333,33333333,997,e21414e2a0e1b9996ad321e13d2296ec19ee0cba785bfad3e480de9e5a0fbbde
98,3266666666,3266666666,33333334,950,e2c6160e1498d58d95f161ac1cc491562aa8cda4d0596c081d201cc037ed6c3c
99,3300000000,3300000000,33333333,1045,29fb1b894f8886081eedf9c6cc17a6f0e4f6c86b3fc1c0e4b50afd3b995651c9
100,3333333333,3333333333,33333333,930,6eb4ce9724a996067cd1c8745f9d6f2f7f5675c7835ecc51a3e87488f2f7e7d6
101,3366666666,3366666666,33333334,925,008c8ababc3a206134d6b1ea7e113edcdf7c5d1f2d3aa4066a829b398c3b7ae6
102,3400000000,3400000000,33333333,857,c4b766babb6441af02d1d388c7d7cfe725aac8c69371f358ec99546df443f50d
103,3433333333,3433333333,33333333,873,60d2a9224e48331f007d39656ba41e0e42d9ae12a24242dcc587391e5f378433
104,3466666666,3466666666,33333334,790,7ba5bc7384e46aba05a276f664196962ef831da60facb5f4928486b97a40d267
105,3500000000,3500000000,33333333,794,2ac64d2b320b1f00aed9ebe6d26ea9e681130662174380e8ac81e0f8c67e98ce
106,3533333333,3533333333,33333333,795,0368c3b1bcd7e87592bde4aec92076ae3371dcf236eb3f678bcdff9400e40ed8
107,3566666666,3566666666,33333334,775,fa46fb54fac2dc9ccad7fa05a87038e018c461e2efc2c4847dbbe20c3eb3e0ed
108,3600000000,3600000000,33333333,867,772787789a938768f673b52edb2b0df808752b5fa43d83ed316b971a3ceac726
109,3633333333,3633333333,33333333,755,6c1d699ced0de349ac7d690cbaf5c89a1a9b9c565c20e1c67347e1af1193f600
110,3666666666,3666666666,33333334,931,1b94e3d81937d795a99042e58eecdd8eed199c7359d5caca9c456f22cc5fb766
111,3700000000,3700000000,33333333,917,834609d951614371a89b04827e72d24d751b71f6ab02538c6ad03debaa885bbd
112,3733333333,3733333333,33333333,971,69abf5f0720b0b72b6220c0ad7613b07991f6b822b1e1d9a205cb64ebda47176
113,3766666666,3766666666,33333334,988,24b1500e8cff235f1e9e99fae924deb2b5def5ce62a0ab9043ab166fd1c27bc5
114,3800000000,3800000000,33333333,991,c6355ed17ddc72e5482a1ae574f70d370a649554930f2c5a2bbc7c24b091b42a
115,3833333333,3833333333,33333333,1016,d93b7f0988936e437182906a5f17d6d8fc2a94657f1982f2512b7272033d5cb9
116,3866666666,3866666666,33333334,962,cfa8d48a9723c9265f4056c55eb0f483583724aa3201d28723ab8b8dd1ea90c6
117,3900000000,3900000000,33333333,984,e8597d06107a6771056aeee4396adbe587b1dab32c1ee19f340d077ca97a2e8d
118,3933333333,3933333333,33333333,890,02f7f20cb805ed560afe24989d089a7bb45aff70f3937b556b6751c1cb692d31
119,3966666666,3966666666,33333334,1012,f91a06ebeab120436a516bc9c4500f8352c8a03fcdee5e7f7d26def7a867e623
120,4000000000,4000000000,33333333,978,9e7e2b285cab38cec3720f0e943472b89d2b1fe8ef408e3f2400362f801f6e02
121,4033333333,4033333333,33333333,1005,05ebac01b2946fc8037661b21459253a05e9b3940d063cf3450abe90c7781a30
122,4066666666,4066666666,33333334,988,a8c4a73455943838c8b0fd246bb2c57149b838bba52caa0e2da048c477dec227
123,4100000000,4100000000,33333333,978,f7de75892401cbd287e4ed5f3fb5f64889b3c38cdc517361707e7b85b2640212
124,4133333333,4133333333,33333333,904,2f8083079328622654be05b8e740f09df478db42152a98e48cf86a88b4b5932f
125,4166666666,4166666666,33333334,966,d75e9dd084a4b44620c9d3f2f82da95a5442e29bb2f18ecc9b9e6c536eea4da7
126,4200000000,4200000000,33333333,950,a62ded38b25e62b938973d1eaaafbb2a6a3e4553b570a1628033961510933617
127,4233333333,4233333333,33333333,893,5583de48913e4d83887de0a0a72ffeab624a1c00ed1b36303f73ba42dcd130d5
128,4266666666,4266666666,33333334,874,a6baec2bf495e0464a49eacc1a51c71bc2bd859e093fd7d693cd3f987fac096d
129,4300000000,4300000000,33333333,889,2ee51e54d064e56b7daecd54d5d87e6f9944f0bd707b7b8c71f1f9f5afcaf532
130,4333333333,4333333333,33333333,809,f0f9bd6deaf83aa8536dac62c91714f8b34503cbbff3af43d312c19404940070
131,4366666666,4366666666,33333334,737,6163eea2b9d07d275fd47cf1fd8925021ff479024c7349fe35b0bb8b022ae9bd
132,4400000000,4400000000,33333333,581,ca3f86670c3443656a4c5c3add6de74942c5ce746616d0ff21e94895c8d3b82e
133,4433333333,4433333333,33333333,472,176e5ab90b3422c9e2c858939453217a636985447d6d0bbb7797c22aa63a68c0
134,4466666666,4466666666,33333334,656,997eadaad9cc7e991684e93acbbf84751338336ddac9deb788913968e79b114f
135,4500000000,4500000000,33333333,765,c19efd2e9b88a8d425a66834b094db282f0fdb553afeba9cdc4ebc1dad561cef
136,4533333333,4533333333,33333333,802,fa0b41fd2b1f2b573af741f48cc866ac56d148f00123d57a46de6b3544379757
137,4566666666,4566666666,33333334,899,04e8481e11a61157a6ae6378d95b6db7eece2e885595b6e38b4170c174f3f63a
138,4600000000,4600000000,33333333,974,3597f42ea9d6a94c682bc63f6099cbc7fa46993369f5ea5345948cc5c09793fe
139,4633333333,4633333333,33333333,972,09f4eb94351cb725a90e90ef5a3ea55ffb37c3d6a3132620283b32d8250a3f58
140,4666666666,4666666666,33333334,897,63cabfc6011ea0e5d5738bb98380066c6c481a84df7b1dd7a745255f7ede4a12
141,4700000000,4700000000,33333333,938,d02ad7c6b28d1e83d9f41c756d472ba94a4813940587572a016b9855d76a86f9
142,4733333333,4733333333,33333333,1004,fe95072a6c639c5bbdbb5350d246a98ff89c2898a05534ba4a277a57d56afe4d
143,4766666666,4766666666,33333334,1001,ac414339a3a44818c2807c7448ece8624b33cfce1fca2ad6bfb57378adc5c6d3
144,4800000000,4800000000,33333333,941,c1683da860ae77a97b3f38aa33c66c1c1fc2d958c323deb425e3794d921428a7
145,4833333333,4833333333,33333333,952,7a67fca786ba96515132e210e2b133725b3c65af9e67d98402efe86e2e499bc0
146,4866666666,4866666666,33333334,917,69ff3044095c1c622bb1ff3d73a7d8de5758b852b64b0e2dcaad61ec02706ec1
147,4900000000,4900000000,33333333,842,c81ed8ef724029a22ff049c81d0eaa3789fc53c561ee5d6a8cbb17ed7d22dd21
148,4933333333,4933333333,33333333,762,e5b367565cb133590df0d107df9cb630f6f5ef662c28852820e7796207eb9426
149,4966666666,4966666666,33333334,692,33b9d6ee6783195f0051bdc34f8b03a4d7a8830cdcd1cc7c4a8e11e7a4c0a4fd
150,5000000000,5000000000,33333333,601,2ebf4147806463440c28247825fd96e695a59196f29cecd82271bf16e601072e
151,5033333333,5033333333,33333333,478,68dc30f66865c4a02b87e1e6cad875d2b0a9b5c78c33688c7be740cc98f58275
152,5066666666,5066666666,33333334,669,4f99c0c91d876a3910673f611cbf3ea0b56f8a1e33dcdd711e48c09882daa7b8
153,5100000000,5100000000,33333333,788,32657594ce447c8519945b6b471790d9ef7532f36e4030e3445b26d017f16f2a
154,5133333333,5133333333,33333333,825,a1032669597f72f6388e0c5831c79983f35fa95dbe9517c2507cb83a0092f05f
155,5166666666,5166666666,33333334,896,faf6967109a06d71bac52cc5e08e92a376e4b1a4f682a3caa88fd98186420556
156,5200000000,5200000000,33333333,1008,78964a1527f6c83744f7fc96a0103e91fceedcd52a1068ec2b5d5ca541a36290
157,5233333333,5233333333,33333333,971,e7fef1b0f140f0f5f01218001b7cf055fedf7bbc46e74914d354c731fcf1fda1
158,5266666666,5266666666,33333334,1016,6a7bbb2999aaa779a06de52d0804130968fa3e3898865728e27ec78c99df079b
159,5300000000,5300000000,33333333,1040,d761db85810a37708a507552e26d91c5c6bebc26f5c7770c21d84097f4f85367
160,5333333333,5333333333,33333333,910,1e093ddcb34ac325af56c68b9b6295a0001fd9348b07eec42ff361daa514f8f3
161,5366666666,5366666666,33333334,877,caca2afc61d750da04a6a2b9e30981d2310356ee47ef14ab1c3b37b6452cfd3e
162,5400000000,5400000000,33333333,971,10f8dccc49fceac89b9164b320eb4c9b919b045bd1357dcee2a10429ff1d6a66
163,5433333333,5433333333,33333333,963,47f27d0c4ab4340b6356dafb19657fef1d74768f63245c15b017ccbeec6475ea
164,5466666666,5466666666,33333334,923,372a2287a4e80f9d46272431c8b1a4c2cd6fe733741767706fe272568d276278
165,5500000000,5500000000,33333333,940,f59c52d4d5ce5f35c02d3785ba5dda0e0356b5487f2f35d9802f904f96925b86
166,5533333333,5533333333,33333333,813,875ee5aa89861e3960c75f5f74a1c9ef239e4a81cf32b007233436e6eb485cd1
167,5566666666,5566666666,33333334,889,889c35c63bfdb3115c121040a838dc8f87f9ea5ee169ff0051766811aa98b758
168,5600000000,5600000000,33333333,940,47b2dc829b95b99f4fc96e476cbe73678a1e5152383ea09692daea0e2529c335
169,5633333333,5633333333,33333333,952,4c86b88ecab3d68e6f0840f3f8f18f4860f5be32a3579013a518dcbdb662e490
170,5666666666,5666666666,33333334,984,835bbd8e144fb6e1ba3d4c2d90e095e93753354946479e97bbd7833e70e34a0c
171,5700000000,5700000000,33333333,973,c34db463c50aef16c4e27a00deaa1ca2c1dbb8d088682ecdb28a03bdf93a7c3c
172,5733333333,5733333333,33333333,1025,50d3b9766ef07247c407296ac6e953f1e3d8d3ef8c92413fb60ef1c3833ee84d
173,5766666666,5766666666,33333334,884,328518fff51517f715c83a3476a0b72d9fd59dfbdfb2e12a23ee5de0406db003
174,5800000000,5800000000,33333333,1024,914da6601052841dab0cf326cff9d264c52453ea68bc645d04c8613d4e26e12d
175,5833333333,5833333333,33333333,1006,3c865e1739c02fae7b7ba0ab5737018bbec7b7147debfa7a60ccef29cd091127
176,5866666666,5866666666,33333334,1017,2e2e62225200c490b2bd18ce4604b5840a70855aa779645ed6c8f9260d12406e
177,5900000000,5900000000,33333333,1082,f727abcc4ecd7167bba73bb67082c2db2e343ee47e8265fa04b85b9bea7a9d46
178,5933333333,5933333333,33333333,1042,35c9b05464efc2da67859612a5bdee3d7d54549b628d7c090e8025b66c171df3
179,5966666666,5966666666,33333334,1040,e77463d4a5482b736a27fe2d935ae56331d8abbaae431a37543f99b094934ed0
180,6000000000,6000000000,33333333,967,21b3ae0fd53c7eb929c0971b6f4596715578c2fd3a95e40c29db3bef933c6337
181,6033333333,6033333333,33333333,965,d6c1c4043d9f402045bd12a807834a80370abc37d3b8ceebf35c422c9c460cb9
182,6066666666,6066666666,33333334,934,8e932a92745bbc344b4caeff6989903bcd3eae80d5dcf5d2cefda1e7349fd2f7
183,6100000000,6100000000,33333333,1001,6482af783c5c8aa75f86d77b0a6fc667c88e739827af7926ef216b092ef7a5ad
184,6133333333,6133333333,33333333,907,3219af5fe35a89ae7d64d7903f4f42787c625fb6dbe0b51fd491d6d7d00d6120
185,6166666666,6166666666,33333334,968,028d4fe1f81b2a09ca05508f3c51f593e8bb41cc9816a77671f4b3aa93a72c3e
186,6200000000,6200000000,33333333,946,3250941cf209ffbe47f43dd9df22a5636b0bfd764fe1a1ead613981d7038aeba
187,6233333333,6233333333,33333333,819,1369944a62087a6e61516befbb5a5d505c4298f38575fc41b55fed6676e4bd62
188,6266666666,6266666666,33333334,972,e857ce88861e64f2b86ed0c57ba780d427e139403d9623a64c471394d9b1c77d
189,6300000000,6300000000,33333333,958,4a49c6a94e6bf763f7755f89210a711d4509101f7835bd3c06d5fa3e28cde339
190,6333333333,6333333333,33333333,957,6ca8dbd5520f6302ba1db5c615cc577aca6fcf2852960e0d55a52b7ba1bf085c
191,6366666666,6366666666,33333334,920,294bbac58043e2f08f91470218641323c39f5562b83a15e79d087f3ee27983ce
192,6400000000,6400000000,33333333,897,7b1649a714d3af4c7d5978ec8b454c6cfdc118d4e1fe31a7d2f48ec5b68cebd3
193,6433333333,6433333333,33333333,869,5f467b67e785d4a6207dc10ccfae24375e8ea7e87b8bbaeca375b70a77d5caec
194,6466666666,6466666666,33333334,904,7352cecd763c2e6b5e1038dd7f83502b175346980e36ecea073e291a176ff6ec
195,6500000000,6500000000,33333333,876,c4c39e19c99d80c4b66b6fcb218d95c891de82766c84d299bc1237fdabe437cb
196,6533333333,6533333333,33333333,859,9944758f57e32052c36e1b3c7c5cfc97fff1d9e5c62f7bf3a9290cafaf5de237
197,6566666666,6566666666,33333334,818,82f9b929cb39ab9e7c3fcbe11b36190ee4d57c37f7d564c72e3dfe58c51a86e3
198,6600000000,6600000000,33333333,705,778692f0d20a3ae461027ade899191873cb7b188517841e0c0210c72c7ac0080
199,6633333333,6633333333,33333333,778,1054eee6435e04d38b65ae8f9ab6ca2c2e23b87fcc3ffe296e44fca1063eed2c
200,6666666666,6666666666,33333334,803,60f00dcb3c5918c613d465aa44a19b30cb07e423ee92b93360c526a15c719e36
201,6700000000,6700000000,33333333,730,517cd746981c662dee2523795d090de7fda04155fd4350b0a4b52cd269db9059
202,6733333333,6733333333,33333333,642,4b014779d0722098ca268eeaca20686764301408b086af11b96a777f8573873c
203,6766666666,6766666666,33333334,710,9b01c3689006083098ae18fe79134f0c2a9da1f97755969cb67df5c0f2984958
204,6800000000,6800000000,33333333,743,62d36740d0766b17296d1490817576211c078591fd2d8d7285e5ef2169e1dd4b
205,6833333333,6833333333,33333333,801,638ceb568b875cb92c63883e386e1c387bfa1fda21b842445822095454f298af
206,6866666666,6866666666,33333334,674,d090ec362f07e59530b3a639909afe243332897426644e678a9763b0dda98e2f
207,6900000000,6900000000,33333333,824,34fd130874b2afafc3956cec117ede8e6084eeb3f056ae2cb9c73e8fc35cbf7b
208,6933333333,6933333333,33333333,835,3d6b220c83b1710748bf83af23d10111c82b835b481ad2ede7857055029d53b2
209,6966666666,6966666666,33333334,877,fd367460646817dbc7cc682b3c5e366e9da5ee92a4fd405371fe25c8fc3093ee
210,7000000000,7000000000,33333333,805,c3485a4aaf90a4e885cd1a86abcbfa9efed7d3679c5cfc5bf4310f9f7f120095
211,7033333333,7033333333,33333333,870,a076b605674315a380f8f5f26e468841a979a0c1b01ff5f3b8f19768eecb8f0c
212,7066666666,7066666666,33333334,893,140d8414914182eebc30c4f5a463c6307bc89be9ffed14661dc718206e0daf2b
213,7100000000,7100000000,33333333,879,11b7e44b4581723e485eb37e32d09c30797a8f7938a8379a6b68c8a81298ec36
214,7133333333,7133333333,33333333,903,ab4adec6f0ee0291279f19fea4ce42dc88c46b54071f971edc216cb811da5e9a
215,7166666666,7166666666,33333334,925,438ef1e7c5f848eb6a9a5fb8d9b769b190d138fca963fa098496972ea95f4beb
216,7200000000,7200000000,33333333,981,114c4f0c3fe6eaeba0c06849796a98d2cbe6ce9493e26f402bf58d6f209c2db7
217,7233333333,7233333333,33333333,945,2928e5cced20e79593e24f11fa402c04cf65277ad87ceefe8b8ae722208a3bed
218,7266666666,7266666666,33333334,967,7b052bd9313913c078eb402ec93042e24a69aaa44c0cadfe2315a36f6f75a525
219,7300000000,7300000000,33333333,1038,7c7e8f492aa21e31a6cb512a0690f1fa6d5bedb8da2c1119bf1fe2edc490846c
220,7333333333,7333333333,33333333,929,66ff79e3b24eda553051a453b275a9ee807cf746cbfb639d17aa7afa52cefe98
221,7366666666,7366666666,33333334,996,f136adc79f79fa8ad1f4e770255a6824f85480f45b19949297426a99ad1887d5
222,7400000000,7400000000,33333333,1001,ddbecf127b3b7cb47f58cfa8215b9a1f511186a1130de56651ae126b68aab559
223,7433333333,7433333333,33333333,997,6dc2083e678dc9f14a71c361c37a0660e70bd57e2b63d88878b1b5a059871be5
224,7466666666,7466666666,33333334,998,f54971c46f5851f98fe0e9488d076e549095af25fe2e6bf2a61dfda2d3296a49
225,7500000000,7500000000,33333333,966,57941a3a582f40d5e157340f4d8f21792e8997e80437b569bf1bf0cd7348f017
226,7533333333,7533333333,33333333,884,c4d098d04105a887a7719ed17a62107056a4a58d8edae61985f50bb431b36d05
227,7566666666,7566666666,33333334,909,7df4cd23c208333e4bfc8c974bb2ecbef4d1e96ef18ed8f9687024fdf709626d
228,7600000000,7600000000,33333333,902,368f5a97c32bc575230d955009e28bdb9980f588cbf53140d4151ae55a65f6b8
